id,timestamp,temperature,duration
37390,2019-06-05 23:08:31.407799,1540.2466863137947,0 days 00:27:41.382812755
37391,2019-06-05 23:08:32.407799,1569.253896998385,0 days 00:25:17.135974823
37392,2019-06-05 23:08:33.407799,1529.0767608782817,0 days 00:34:14.439860088
37393,2019-06-05 23:08:34.407799,1568.6095043087314,0 days 00:31:53.481645923
37394,2019-06-05 23:08:35.407799,1573.7866596796416,0 days 00:33:13.891946711
37395,2019-06-05 23:08:36.407799,1565.6464362850922,0 days 00:31:19.217825034
37396,2019-06-05 23:08:37.407799,1568.8841917300315,0 days 00:34:24.178548067
37397,2019-06-05 23:08:38.407799,1551.3254372495473,0 days 00:33:42.012587328
37398,2019-06-05 23:08:39.407799,1551.1788584343853,0 days 00:31:04.492925681
37399,2019-06-05 23:08:40.407799,1536.2340717168415,0 days 00:34:43.311052077
37400,2019-06-05 23:08:41.407799,1551.2567969708118,0 days 00:31:01.727978901
37401,2019-06-05 23:08:42.407799,1571.9887507050112,0 days 00:25:41.738557164
37402,2019-06-05 23:08:43.407799,1526.9777839101323,0 days 00:27:05.992559178
37403,2019-06-05 23:08:44.407799,1568.6404490051962,0 days 00:28:35.323348899
37404,2019-06-05 23:08:45.407799,1563.6205482129849,0 days 00:30:34.136307498
37405,2019-06-05 23:08:46.407799,1552.6324699430747,0 days 00:26:42.045578665
37406,2019-06-05 23:08:47.407799,1535.1960260449016,0 days 00:31:18.417440633
37407,2019-06-05 23:08:48.407799,1526.8239952160407,0 days 00:34:11.483467015
37408,2019-06-05 23:08:49.407799,1545.5279476034345,0 days 00:34:05.603734268
37409,2019-06-05 23:08:50.407799,1554.156934606816,0 days 00:32:16.653362551
37410,2019-06-05 23:08:51.407799,1540.8435314044086,0 days 00:33:52.263558850
37411,2019-06-05 23:08:52.407799,1552.9373534570682,0 days 00:33:01.224019018
37412,2019-06-05 23:08:53.407799,1541.8803085936947,0 days 00:28:46.224524889
37413,2019-06-05 23:08:54.407799,1548.2839561426267,0 days 00:28:02.101382409
37414,2019-06-05 23:08:55.407799,1532.6187162680883,0 days 00:29:05.223005491
37415,2019-06-05 23:08:56.407799,1535.2388093636498,0 days 00:32:33.582523969
37416,2019-06-05 23:08:57.407799,1566.6316694576703,0 days 00:26:02.680033206
37417,2019-06-05 23:08:58.407799,1562.75199762603,0 days 00:32:33.828178650
37418,2019-06-05 23:08:59.407799,1569.0406552329134,0 days 00:29:37.333390124
37419,2019-06-05 23:09:00.407799,1539.8203344636877,0 days 00:32:11.319825020
37420,2019-06-05 23:09:01.407799,1565.088269126073,0 days 00:31:02.506944972
37421,2019-06-05 23:09:02.407799,1566.8915923821176,0 days 00:29:39.584208335
37422,2019-06-05 23:09:03.407799,1569.2085459300906,0 days 00:32:51.076175873
37423,2019-06-05 23:09:04.407799,1542.351212844137,0 days 00:28:27.465827531
37424,2019-06-05 23:09:05.407799,1573.2466129696638,0 days 00:27:47.245062270
37425,2019-06-05 23:09:06.407799,1546.1465726193994,0 days 00:33:30.264760119
37426,2019-06-05 23:09:07.407799,1564.7068932449336,0 days 00:27:28.088540896
37427,2019-06-05 23:09:08.407799,1572.7598457783529,0 days 00:28:15.645645126
37428,2019-06-05 23:09:09.407799,1562.3911895675426,0 days 00:31:05.102040155
37429,2019-06-05 23:09:10.407799,1567.7152943958429,0 days 00:31:39.577009359
37430,2019-06-05 23:09:11.407799,1535.7771234528677,0 days 00:31:13.024924313
37431,2019-06-05 23:09:12.407799,1566.4224500298724,0 days 00:33:37.461774299
37432,2019-06-05 23:09:13.407799,1547.9101687142627,0 days 00:31:06.294035753
37433,2019-06-05 23:09:14.407799,1533.5432036297364,0 days 00:32:39.335246258
37434,2019-06-05 23:09:15.407799,1572.0495397007996,0 days 00:30:30.013575796
37435,2019-06-05 23:09:16.407799,1560.954387515132,0 days 00:25:07.120265562
37436,2019-06-05 23:09:17.407799,1563.3279857933073,0 days 00:32:57.545602535
37437,2019-06-05 23:09:18.407799,1537.7967672634109,0 days 00:32:09.930026945
37438,2019-06-05 23:09:19.407799,1529.8978238234326,0 days 00:27:01.426869447
37439,2019-06-05 23:09:20.407799,1556.8368987102308,0 days 00:32:59.580898898
37440,2019-06-05 23:09:21.407799,1556.8941182331027,0 days 00:32:07.291480357
37441,2019-06-05 23:09:22.407799,1566.004745133202,0 days 00:26:50.419342207
37442,2019-06-05 23:09:23.407799,1571.4402454653919,0 days 00:34:57.137553688
37443,2019-06-05 23:09:24.407799,1529.1119237839523,0 days 00:26:29.199601237
37444,2019-06-05 23:09:25.407799,1562.01290493256,0 days 00:27:32.396835247
37445,2019-06-05 23:09:26.407799,1573.5902237386058,0 days 00:29:31.784843822
37446,2019-06-05 23:09:27.407799,1574.41833936257,0 days 00:30:08.828328417
37447,2019-06-05 23:09:28.407799,1568.920039609606,0 days 00:28:05.414430756
37448,2019-06-05 23:09:29.407799,1568.9356766250896,0 days 00:32:46.819881234
37449,2019-06-05 23:09:30.407799,1574.8378030070392,0 days 00:34:24.857025975
37450,2019-06-05 23:09:31.407799,1526.4769084430313,0 days 00:30:28.174694816
37451,2019-06-05 23:09:32.407799,1536.700362355247,0 days 00:30:16.889278119
37452,2019-06-05 23:09:33.407799,1531.3506983313848,0 days 00:30:12.244356064
37453,2019-06-05 23:09:34.407799,1549.2847919306873,0 days 00:34:47.354582062
37454,2019-06-05 23:09:35.407799,1550.8770193622745,0 days 00:29:55.487756899
37455,2019-06-05 23:09:36.407799,1528.3062404901377,0 days 00:32:32.560675713
37456,2019-06-05 23:09:37.407799,1555.9055600103218,0 days 00:31:52.356921014
37457,2019-06-05 23:09:38.407799,1541.2529977336726,0 days 00:29:29.759865959
37458,2019-06-05 23:09:39.407799,1554.1348161013116,0 days 00:32:15.324629469
37459,2019-06-05 23:09:40.407799,1552.1750865773286,0 days 00:30:12.254517422
37460,2019-06-05 23:09:41.407799,1530.4918471216333,0 days 00:25:02.014060131
37461,2019-06-05 23:09:42.407799,1549.5462036435451,0 days 00:29:26.903662629
37462,2019-06-05 23:09:43.407799,1545.7896085229147,0 days 00:32:53.865903767
37463,2019-06-05 23:09:44.407799,1526.4069823788764,0 days 00:34:55.720844407
37464,2019-06-05 23:09:45.407799,1544.5956836221264,0 days 00:30:16.284299819
37465,2019-06-05 23:09:46.407799,1541.5845383321835,0 days 00:26:50.273451019
37466,2019-06-05 23:09:47.407799,1569.856428092655,0 days 00:25:20.863522287
37467,2019-06-05 23:09:48.407799,1526.4603455158149,0 days 00:26:05.403329186
37468,2019-06-05 23:09:49.407799,1558.509915934117,0 days 00:27:24.675232204
37469,2019-06-05 23:09:50.407799,1551.8615342793537,0 days 00:26:10.413552761
37470,2019-06-05 23:09:51.407799,1564.6257475934406,0 days 00:28:41.273748545
37471,2019-06-05 23:09:52.407799,1556.457802263878,0 days 00:28:42.217102397
37472,2019-06-05 23:09:53.407799,1548.5624898728465,0 days 00:25:31.563744759
37473,2019-06-05 23:09:54.407799,1541.8347605929603,0 days 00:33:43.154612112
37474,2019-06-05 23:09:55.407799,1555.156163768589,0 days 00:27:31.851721562
37475,2019-06-05 23:09:56.407799,1573.722112462714,0 days 00:26:44.513414195
37476,2019-06-05 23:09:57.407799,1540.5714139649926,0 days 00:30:34.066393876
37477,2019-06-05 23:09:58.407799,1532.5459747342022,0 days 00:27:17.744286731
37478,2019-06-05 23:09:59.407799,1554.2668822053492,0 days 00:32:27.977419753
37479,2019-06-05 23:10:00.407799,1572.2731936193231,0 days 00:33:33.032898131
37480,2019-06-05 23:10:01.407799,1566.3105787724594,0 days 00:32:27.307041848
37481,2019-06-05 23:10:02.407799,1561.346402123705,0 days 00:34:54.338769671
37482,2019-06-05 23:10:03.407799,1532.3882997847677,0 days 00:28:36.174049128
37483,2019-06-05 23:10:04.407799,1552.0506315380003,0 days 00:32:45.780117131
37484,2019-06-05 23:10:05.407799,1528.813248663936,0 days 00:26:50.596656104
37485,2019-06-05 23:10:06.407799,1538.886917045596,0 days 00:34:05.616567313
37486,2019-06-05 23:10:07.407799,1529.8748957127523,0 days 00:27:13.572287099
37487,2019-06-05 23:10:08.407799,1554.40171344113,0 days 00:30:10.279079572
37488,2019-06-05 23:10:09.407799,1534.4578782785036,0 days 00:33:14.282177278
37489,2019-06-05 23:10:10.407799,1544.4400725557093,0 days 00:29:50.021527314
37490,2019-06-05 23:10:11.407799,1549.9567523445082,0 days 00:33:44.537501321
37491,2019-06-05 23:10:12.407799,1559.3830761096074,0 days 00:26:06.864122481
37492,2019-06-05 23:10:13.407799,1573.941076028528,0 days 00:33:55.073994766
37493,2019-06-05 23:10:14.407799,1568.700027820859,0 days 00:33:32.661858992
37494,2019-06-05 23:10:15.407799,1567.8582829769982,0 days 00:32:33.834503499
37495,2019-06-05 23:10:16.407799,1548.9105830762946,0 days 00:27:47.228130030
37496,2019-06-05 23:10:17.407799,1529.01745022866,0 days 00:27:17.799281448
37497,2019-06-05 23:10:18.407799,1541.555641052537,0 days 00:32:06.202515507
37498,2019-06-05 23:10:19.407799,1535.333489191316,0 days 00:34:05.742503387
37499,2019-06-05 23:10:20.407799,1546.0377517168145,0 days 00:25:46.137193604
37500,2019-06-05 23:10:21.407799,1525.113780645842,0 days 00:33:25.038072781
37501,2019-06-05 23:10:22.407799,1544.1069249639656,0 days 00:28:35.889991364
37502,2019-06-05 23:10:23.407799,1566.593951539099,0 days 00:32:49.614225306
37503,2019-06-05 23:10:24.407799,1571.5037651020239,0 days 00:31:01.346733650
37504,2019-06-05 23:10:25.407799,1559.0455064280934,0 days 00:30:11.659956281
37505,2019-06-05 23:10:26.407799,1530.5701403019827,0 days 00:34:49.304053411
37506,2019-06-05 23:10:27.407799,1544.9187427259783,0 days 00:25:05.481680304
37507,2019-06-05 23:10:28.407799,1572.560664003961,0 days 00:25:17.744151347
37508,2019-06-05 23:10:29.407799,1529.8355747477303,0 days 00:31:21.944957191
37509,2019-06-05 23:10:30.407799,1530.7718912945413,0 days 00:25:01.726104693
37510,2019-06-05 23:10:31.407799,1541.8263545506627,0 days 00:30:33.399886027
37511,2019-06-05 23:10:32.407799,1569.4714439271706,0 days 00:27:05.522090871
37512,2019-06-05 23:10:33.407799,1527.168423668474,0 days 00:31:04.186616970
37513,2019-06-05 23:10:34.407799,1540.1334570315555,0 days 00:25:18.196157007
37514,2019-06-05 23:10:35.407799,1525.0876047303093,0 days 00:32:21.751398332
37515,2019-06-05 23:10:36.407799,1528.6568118411774,0 days 00:30:41.724071609
37516,2019-06-05 23:10:37.407799,1558.39577327215,0 days 00:29:53.436979899
37517,2019-06-05 23:10:38.407799,1551.336145883184,0 days 00:26:53.754591477
37518,2019-06-05 23:10:39.407799,1533.432581951036,0 days 00:31:21.335014534
37519,2019-06-05 23:10:40.407799,1571.7645560234168,0 days 00:31:43.081381371
37520,2019-06-05 23:10:41.407799,1554.810721541791,0 days 00:29:04.829320496
37521,2019-06-05 23:10:42.407799,1543.1473899851292,0 days 00:28:12.538029940
37522,2019-06-05 23:10:43.407799,1542.6131846150117,0 days 00:34:28.106218530
37523,2019-06-05 23:10:44.407799,1534.8152777823761,0 days 00:32:18.452378449
37524,2019-06-05 23:10:45.407799,1545.4479120351525,0 days 00:34:50.695622713
37525,2019-06-05 23:10:46.407799,1559.4369441448266,0 days 00:31:31.258749357
37526,2019-06-05 23:10:47.407799,1560.852179009366,0 days 00:26:08.219569959
37527,2019-06-05 23:10:48.407799,1537.1280473275651,0 days 00:27:35.924574066
37528,2019-06-05 23:10:49.407799,1556.2772965586757,0 days 00:34:10.153316250
37529,2019-06-05 23:10:50.407799,1527.2204830338758,0 days 00:34:33.011537111
37530,2019-06-05 23:10:51.407799,1526.6926859651012,0 days 00:31:24.007351896
37531,2019-06-05 23:10:52.407799,1563.1467382632593,0 days 00:31:50.421787599
37532,2019-06-05 23:10:53.407799,1532.880849586687,0 days 00:26:21.243444642
37533,2019-06-05 23:10:54.407799,1562.7994095724434,0 days 00:30:23.110447880
37534,2019-06-05 23:10:55.407799,1550.6122199392116,0 days 00:31:14.246704742
37535,2019-06-05 23:10:56.407799,1549.2941102704508,0 days 00:33:20.294564080
37536,2019-06-05 23:10:57.407799,1571.9228501467362,0 days 00:30:46.976599129
37537,2019-06-05 23:10:58.407799,1566.9992601566137,0 days 00:32:46.789926905
37538,2019-06-05 23:10:59.407799,1560.7757147630175,0 days 00:32:35.044499902
37539,2019-06-05 23:11:00.407799,1553.6470800993595,0 days 00:27:35.496028464
37540,2019-06-05 23:11:01.407799,1547.800193079357,0 days 00:33:34.277200830
37541,2019-06-05 23:11:02.407799,1551.341949660081,0 days 00:29:44.240093137
37542,2019-06-05 23:11:03.407799,1544.4883678003778,0 days 00:26:23.237672847
37543,2019-06-05 23:11:04.407799,1530.8790156968453,0 days 00:28:12.232297864
37544,2019-06-05 23:11:05.407799,1541.6213968404313,0 days 00:33:31.628119303
37545,2019-06-05 23:11:06.407799,1529.4386042993822,0 days 00:26:06.127197211
37546,2019-06-05 23:11:07.407799,1559.890377782324,0 days 00:30:03.182305523
37547,2019-06-05 23:11:08.407799,1557.675346984312,0 days 00:25:59.989217291
37548,2019-06-05 23:11:09.407799,1559.176326016232,0 days 00:34:18.671392122
37549,2019-06-05 23:11:10.407799,1562.3369819984005,0 days 00:28:43.995476094
37550,2019-06-05 23:11:11.407799,1543.819240815066,0 days 00:34:27.111023352
37551,2019-06-05 23:11:12.407799,1525.9737402171627,0 days 00:32:29.178835527
37552,2019-06-05 23:11:13.407799,1526.0377626754137,0 days 00:25:09.444553016
37553,2019-06-05 23:11:14.407799,1569.8568070078104,0 days 00:30:25.326138528
37554,2019-06-05 23:11:15.407799,1526.95305848584,0 days 00:28:05.431848014
37555,2019-06-05 23:11:16.407799,1545.8339126669275,0 days 00:32:25.918284973
37556,2019-06-05 23:11:17.407799,1564.5670227090225,0 days 00:28:57.955045910
37557,2019-06-05 23:11:18.407799,1527.0903814001927,0 days 00:27:02.876930099
37558,2019-06-05 23:11:19.407799,1540.055522538403,0 days 00:33:25.506529410
37559,2019-06-05 23:11:20.407799,1530.543659345774,0 days 00:25:39.257401468
37560,2019-06-05 23:11:21.407799,1568.1077844550307,0 days 00:31:20.011773747
37561,2019-06-05 23:11:22.407799,1568.317212065643,0 days 00:32:19.361038643
37562,2019-06-05 23:11:23.407799,1529.664614560736,0 days 00:26:33.248366339
37563,2019-06-05 23:11:24.407799,1546.8764338659098,0 days 00:32:21.722428572
37564,2019-06-05 23:11:25.407799,1538.22080248753,0 days 00:29:20.563769754
37565,2019-06-05 23:11:26.407799,1555.1591167758388,0 days 00:27:49.143140219
37566,2019-06-05 23:11:27.407799,1550.5812089466556,0 days 00:30:00.446269443
37567,2019-06-05 23:11:28.407799,1533.141770344598,0 days 00:27:18.790807382
37568,2019-06-05 23:11:29.407799,1550.298136142798,0 days 00:34:13.027860567
37569,2019-06-05 23:11:30.407799,1555.8198841575709,0 days 00:30:43.563765086
37570,2019-06-05 23:11:31.407799,1544.8470684955287,0 days 00:25:22.308297504
37571,2019-06-05 23:11:32.407799,1563.763475417094,0 days 00:33:37.483814920
37572,2019-06-05 23:11:33.407799,1548.3594667632797,0 days 00:34:52.026840719
37573,2019-06-05 23:11:34.407799,1555.2203682823088,0 days 00:25:34.262875318
37574,2019-06-05 23:11:35.407799,1535.38786105938,0 days 00:29:42.419493072
37575,2019-06-05 23:11:36.407799,1547.0021584566084,0 days 00:27:10.407197976
37576,2019-06-05 23:11:37.407799,1568.758893975016,0 days 00:32:50.868829633
37577,2019-06-05 23:11:38.407799,1536.9716779054365,0 days 00:31:40.033625297
37578,2019-06-05 23:11:39.407799,1531.538290788116,0 days 00:27:36.205062413
37579,2019-06-05 23:11:40.407799,1550.0461394561396,0 days 00:25:42.930043777
37580,2019-06-05 23:11:41.407799,1573.5319493557877,0 days 00:26:05.555319969
37581,2019-06-05 23:11:42.407799,1539.6938091320312,0 days 00:33:47.901747659
37582,2019-06-05 23:11:43.407799,1555.2509347358887,0 days 00:25:03.443746819
37583,2019-06-05 23:11:44.407799,1567.900762832819,0 days 00:29:15.458219846
37584,2019-06-05 23:11:45.407799,1568.2650053231878,0 days 00:25:47.135545879
37585,2019-06-05 23:11:46.407799,1566.1259530086961,0 days 00:27:14.556993632
37586,2019-06-05 23:11:47.407799,1571.5048375325491,0 days 00:26:22.442291463
37587,2019-06-05 23:11:48.407799,1556.4497168311084,0 days 00:27:31.294643692
37588,2019-06-05 23:11:49.407799,1573.9796041776053,0 days 00:26:18.263584726
37589,2019-06-05 23:11:50.407799,1530.2337310255946,0 days 00:28:51.257165106
37590,2019-06-05 23:11:51.407799,1540.168934163957,0 days 00:27:11.701597809
37591,2019-06-05 23:11:52.407799,1532.0164260854954,0 days 00:28:10.830479951
37592,2019-06-05 23:11:53.407799,1552.5381605835548,0 days 00:27:34.069489117
37593,2019-06-05 23:11:54.407799,1526.7198414019977,0 days 00:34:39.297757082
37594,2019-06-05 23:11:55.407799,1556.453723258917,0 days 00:33:14.394221937
37595,2019-06-05 23:11:56.407799,1527.7085464199042,0 days 00:32:51.493662006
37596,2019-06-05 23:11:57.407799,1551.0799220491936,0 days 00:32:54.717923998
37597,2019-06-05 23:11:58.407799,1554.2582226376305,0 days 00:33:11.182548741
37598,2019-06-05 23:11:59.407799,1574.6408954329654,0 days 00:27:25.441310126
37599,2019-06-05 23:12:00.407799,1535.634761711107,0 days 00:26:47.979437743
37600,2019-06-05 23:12:01.407799,1527.393153652653,0 days 00:29:01.243145429
37601,2019-06-05 23:12:02.407799,1564.3847943485148,0 days 00:26:41.629882053
37602,2019-06-05 23:12:03.407799,1532.3514427401587,0 days 00:25:31.027791519
37603,2019-06-05 23:12:04.407799,1541.6604110469414,0 days 00:27:11.904408814
37604,2019-06-05 23:12:05.407799,1541.394467947362,0 days 00:31:32.959903261
37605,2019-06-05 23:12:06.407799,1547.9494956919855,0 days 00:34:49.846179522
37606,2019-06-05 23:12:07.407799,1536.8194939257794,0 days 00:31:34.603170539
37607,2019-06-05 23:12:08.407799,1551.760434543624,0 days 00:28:06.736186688
37608,2019-06-05 23:12:09.407799,1549.5429118987597,0 days 00:32:59.093322157
37609,2019-06-05 23:12:10.407799,1551.4939113668545,0 days 00:32:56.928196591
37610,2019-06-05 23:12:11.407799,1569.7633891858525,0 days 00:31:50.881971336
37611,2019-06-05 23:12:12.407799,1554.6659781170415,0 days 00:32:58.287538024
37612,2019-06-05 23:12:13.407799,1566.9343288352698,0 days 00:33:20.470532021
37613,2019-06-05 23:12:14.407799,1529.9577904684238,0 days 00:31:19.438427562
37614,2019-06-05 23:12:15.407799,1538.6130527359123,0 days 00:33:08.186171172
37615,2019-06-05 23:12:16.407799,1569.5924687307772,0 days 00:27:42.441952793
37616,2019-06-05 23:12:17.407799,1543.5219694497919,0 days 00:27:21.286638442
37617,2019-06-05 23:12:18.407799,1553.1248571644599,0 days 00:33:28.984227817
37618,2019-06-05 23:12:19.407799,1566.004102839854,0 days 00:26:24.037810515
37619,2019-06-05 23:12:20.407799,1527.9901971025286,0 days 00:26:34.377736929
37620,2019-06-05 23:12:21.407799,1532.1989260909668,0 days 00:27:49.816100505
37621,2019-06-05 23:12:22.407799,1530.3941347372124,0 days 00:34:23.117001367
37622,2019-06-05 23:12:23.407799,1563.9604084046982,0 days 00:29:21.368679043
37623,2019-06-05 23:12:24.407799,1558.304379677239,0 days 00:32:23.692122253
37624,2019-06-05 23:12:25.407799,1568.570257252152,0 days 00:30:46.546487928
37625,2019-06-05 23:12:26.407799,1528.0828198438555,0 days 00:32:30.865313316
37626,2019-06-05 23:12:27.407799,1569.1831847727196,0 days 00:28:53.906979698
37627,2019-06-05 23:12:28.407799,1525.8771801952537,0 days 00:33:52.201308814
37628,2019-06-05 23:12:29.407799,1539.9335343657592,0 days 00:25:25.447395192
37629,2019-06-05 23:12:30.407799,1560.8907486803887,0 days 00:31:26.670114751
37630,2019-06-05 23:12:31.407799,1537.6833173140237,0 days 00:33:39.154451546
37631,2019-06-05 23:12:32.407799,1562.2932667949574,0 days 00:26:47.450522936
37632,2019-06-05 23:12:33.407799,1567.2143506011228,0 days 00:33:28.055354876
37633,2019-06-05 23:12:34.407799,1532.8838424310552,0 days 00:33:32.460767045
37634,2019-06-05 23:12:35.407799,1557.7815501144917,0 days 00:31:00.284008570
37635,2019-06-05 23:12:36.407799,1566.885171803088,0 days 00:33:32.797735723
37636,2019-06-05 23:12:37.407799,1528.5699120012068,0 days 00:27:20.448585794
37637,2019-06-05 23:12:38.407799,1570.436000232301,0 days 00:29:39.647960122
37638,2019-06-05 23:12:39.407799,1530.176644769208,0 days 00:34:27.869022342
